record_id,sensor_id,location,soil_moisture_percent,temperature_celsius,humidity_percent,timestamp,status,battery_voltage,irrigation_action
1359,SENSOR_7,Farm A,39.225553911438055,22.08716322762778,73.84990967204845,2025-07-05 20:17:00.691803648,Critical High,3.231922443367482,Reduce Irrigation
1360,SENSOR_8,Farm A,14.84586363551102,30.62033054071504,80.0337472023809,2025-07-01 20:59:19.051735040,Dry,3.4892265456155718,Reduce Irrigation
1361,SENSOR_5,Farm C,43.68584604170261,27.26110535457953,74.7625815237682,2025-07-05 13:20:42.986059008,Critical Low,4.2,
1362,SENSOR_6,Farm A,3.648511770005536,19.36308162434786,54.24346221710958,2025-07-05 04:56:47.258545408,Critical High,3.1210576588513117,Irrigate
1363,SENSOR_3,Farm B,57.44501040266013,25.61490114826677,60.651193421978185,2025-07-05 18:08:48.230418176,Wet,3.5138556570535715,
1364,SENSOR_11,Farm A,12.911755346191043,34.093220976238214,81.77167085130016,2025-07-01 21:25:24.011889664,Critical High,3.9297488939023695,Reduce Irrigation
1365,SENSOR_20,Farm D,45.27442261903123,18.605056412082405,71.02336946492501,2025-07-01 16:13:36.966908160,Wet,3.9173337796276,
1366,SENSOR_20,Farm C,19.484596880128034,25.746909008698648,40.54724566835988,2025-07-02 05:18:31.750556672,Normal,3.794914772107042,
1367,SENSOR_18,Farm B,28.53173078144981,29.311553599021924,75.98054791518547,2025-07-03 02:45:48.454477824,Dry,3.864674047405296,
1368,SENSOR_8,Farm C,18.96891357997405,21.248610520010203,74.930780133126,2025-07-06 01:41:55.373779456,Wet,4.091843961560271,Irrigate
1369,SENSOR_16,Farm D,43.28708854534566,21.79127160599049,36.03364461854702,2025-07-05 16:27:21.315238656,Critical High,3.5310323902038947,
1370,SENSOR_5,Farm C,53.5804090775327,32.73490625388039,83.77524313334251,2025-07-06 23:33:04.073494784,Wet,4.065373478621973,Reduce Irrigation
1371,SENSOR_12,Farm D,46.3261055450119,23.086667461047085,77.7804379907318,2025-06-30 23:49:03.329008384,Critical High,3.64351507716919,
1372,SENSOR_12,Farm D,37.9934055109231,17.48093730177492,93.90767461568868,2025-06-30 16:00:43.406388480,Wet,3.5804017265415973,Reduce Irrigation
1373,SENSOR_7,Farm B,54.431361543970944,25.761818199477148,45.79563606925789,2025-07-05 10:01:28.933001472,Critical High,3.353787515634887,Reduce Irrigation
1374,SENSOR_20,Farm D,45.03813992011616,19.70300752183844,69.69402205167042,2025-07-02 12:24:22.877739264,Wet,3.914539201398612,
1375,SENSOR_13,Farm D,40.0037460542524,21.69167106326336,48.47266127918561,2025-07-02 21:29:30.055899904,Dry,3.379039063209697,Irrigate
1376,SENSOR_3,Farm C,28.39911572703557,29.369009280671825,70.33738083447363,2025-07-04 08:45:53.001349376,Dry,3.6518623108284736,Irrigate
1377,SENSOR_15,Farm C,40.26477740192765,23.94251095871166,84.42260363385846,2025-07-01 07:04:39.489719296,Wet,4.029163921272855,Reduce Irrigation
1378,SENSOR_16,Farm D,15.707575903277796,23.76310447939182,61.38121712463354,2025-07-05 00:39:55.005014272,Dry,4.2,Reduce Irrigation
1379,SENSOR_9,Farm A,11.407154207854497,22.8429199109313,80.35381599772096,2025-07-02 20:00:38.516553216,Critical Low,3.1384953493086445,Reduce Irrigation
1380,SENSOR_14,Farm B,56.466786546896174,30.5352512892605,47.09713242193958,2025-07-04 23:00:37.966300160,Critical High,3.6756706648839264,
1381,SENSOR_4,Farm B,26.603864851747243,23.83569187848641,59.93976843678809,2025-07-06 08:23:17.086690048,Normal,3.7978847573217736,Irrigate
1382,SENSOR_1,Farm D,27.69826245415936,35.06428473375404,84.1837421938097,2025-07-01 18:28:08.199322368,Dry,3.2872785867622145,Reduce Irrigation
1383,SENSOR_7,Farm B,10.601121114963556,19.39972692457265,90.45674670308505,2025-07-07 00:27:00.384084480,Critical Low,3.687027575696963,Reduce Irrigation
1384,SENSOR_17,Farm A,48.96832175413815,32.49687500101312,60.72881612570653,2025-07-04 06:05:33.978925824,Critical Low,3.527910601477656,
1385,SENSOR_6,Farm D,51.21378297925263,27.688791568569545,31.52478736021965,2025-07-06 23:07:57.500142848,Normal,4.019683147101532,Reduce Irrigation
1386,SENSOR_8,Farm C,41.62341465147207,31.193457010964966,75.32577581415194,2025-07-02 00:32:27.395269632,Dry,3.3939346713633927,Irrigate
1387,SENSOR_1,Farm D,33.35785637065192,30.570581296367376,42.41198488795298,2025-07-04 18:20:32.637008896,Dry,3.515098267850677,
1388,SENSOR_5,Farm A,48.48141581842589,16.850993065390522,30.5343258634317,2025-07-03 09:04:01.375815168,Normal,4.2,Irrigate
1389,SENSOR_5,Farm C,44.46130966138462,27.01875470532308,70.3535721555123,2025-07-05 22:28:29.194788608,Critical Low,4.2,
1390,SENSOR_18,Farm C,43.077407161165816,26.877949154774505,38.99558258227471,2025-07-04 18:33:56.284561664,Normal,3.911971728692282,Irrigate
1391,SENSOR_7,Farm C,40.28096436239473,24.67232539411456,77.89991368593552,2025-07-04 00:05:41.056876800,Critical High,4.021934782988986,Reduce Irrigation
1392,SENSOR_4,Farm D,26.614548062214595,27.72988787895285,92.47985050928712,2025-07-06 21:29:02.508514816,Normal,4.101207113706602,Reduce Irrigation
1393,SENSOR_10,Farm D,9.373349379178308,25.586510315022306,65.41744004576447,2025-07-03 04:37:41.260286720,Critical High,3.842516931326217,Reduce Irrigation
1394,SENSOR_9,Farm B,42.71859118089135,24.900911752674645,39.562066675670735,2025-07-02 02:34:19.983511808,Critical High,3.5511468537522317,Irrigate
1395,SENSOR_14,Farm B,56.85431798207506,32.959495796646785,40.09371012085858,2025-07-04 18:55:44.922479360,Critical High,3.5865661813417336,
1396,SENSOR_12,Farm C,58.39741977517929,16.1637236902371,38.95252317470867,2025-07-04 21:34:12.535286016,Normal,3.5508945622606105,
1397,SENSOR_1,Farm D,31.85576383936629,30.24899292623128,42.891297033136446,2025-07-03 14:54:18.143401216,Dry,3.441835020112344,
1398,SENSOR_8,Farm C,18.59342737286665,19.75369989286513,72.13823843457959,2025-07-03 22:47:01.999480064,Wet,3.8396639567234314,Irrigate
1399,SENSOR_9,Farm C,60.36301793301672,35.32008408870897,74.97962531303564,2025-07-07 05:12:20.815132160,Normal,3.026186543117536,Reduce Irrigation
1400,SENSOR_5,Farm C,7.176128658025529,35.51418277121012,42.842963766274856,2025-07-05 15:35:14.396622336,Normal,3.848946505964701,Irrigate
1401,SENSOR_7,Farm B,21.177346617745805,25.43095785556749,77.43641488952814,2025-07-01 08:26:07.609530112,Dry,3.5240850528462278,Reduce Irrigation
1402,SENSOR_14,Farm A,21.99332237534528,27.207894797817698,31.224441694806515,2025-07-02 01:16:13.924505600,Critical High,3.2083605706299254,Reduce Irrigation
1403,SENSOR_19,Farm B,48.967489645869634,20.581075826382012,45.66645673079114,2025-07-07 07:51:45.716160000,Wet,3.766101494593333,
1404,SENSOR_12,Farm D,47.60690372521459,28.22289267979147,28.278380021081915,2025-07-05 14:33:21.347681536,Normal,3.431973294021931,Irrigate
1405,SENSOR_17,Farm D,43.38219813603981,19.712238357425253,80.1379029156099,2025-07-06 21:49:32.037600768,Wet,3.138006744057383,Irrigate
1406,SENSOR_1,Farm B,33.3728730963123,23.87032315582737,80.486639127509,2025-07-02 16:28:52.062313472,Dry,3.427110262859137,Reduce Irrigation
1407,SENSOR_6,Farm A,49.33028771804016,33.4271636511717,42.256784111833575,2025-07-05 17:06:35.003460096,Normal,3.072938204987466,
1408,SENSOR_7,Farm C,55.45250713205444,31.32258566738488,56.06488109717632,2025-07-05 12:29:21.776826112,Critical Low,4.032064009601704,Reduce Irrigation
1409,SENSOR_10,Farm C,26.52096836228215,24.91136277784149,81.81854351563118,2025-07-02 14:57:37.239908096,Wet,3.688539855255796,Irrigate
1410,SENSOR_11,Farm A,22.63650944661092,21.51425375078685,77.54947966333104,2025-07-04 09:25:49.297314560,Normal,4.2,Reduce Irrigation
1411,SENSOR_19,Farm A,58.054443530094,29.4974822077298,83.30516305573651,2025-07-04 22:07:54.176521728,Critical High,3.86578728261684,Irrigate
1412,SENSOR_1,Farm A,26.61830065532788,33.90838649297144,60.59436731772294,2025-07-03 21:52:31.823155456,Wet,3.0573422223400564,Irrigate
1413,SENSOR_3,Farm D,23.38876736742151,26.91233904953752,67.06373099023872,2025-07-06 07:15:21.057152512,Wet,4.120219782491235,Irrigate
1414,SENSOR_6,Farm A,17.47490655952695,16.65290847376059,72.72660902072714,2025-07-06 08:11:57.845810944,Normal,4.194854510511899,Irrigate
1415,SENSOR_10,Farm A,20.479408935226097,20.300689447120597,44.98636667357858,2025-07-06 11:08:22.491303168,Critical Low,3.113439379530758,
1416,SENSOR_14,Farm A,6.688043051540678,29.313358034381945,43.306694866487206,2025-07-06 03:19:00.665337344,Critical High,3.915776752155601,Irrigate
1417,SENSOR_17,Farm C,9.315793019433078,21.19310021363009,42.076068751901104,2025-07-03 23:01:41.550877952,Critical Low,3.756542777451418,Reduce Irrigation
1418,SENSOR_16,Farm A,26.72321824631272,28.27565742336845,83.32834438204242,2025-07-03 05:20:40.777697024,Critical High,3.878874054213048,Irrigate
1419,SENSOR_11,Farm B,6.477132770898944,29.973725854885288,80.63266460683464,2025-07-06 07:57:06.758800384,Critical Low,3.299765043366825,
1420,SENSOR_14,Farm C,46.688179985796616,14.872478359923376,68.40307031157666,2025-07-03 23:22:45.858670592,Dry,3.514163225576508,
1421,SENSOR_20,Farm D,28.417263499719542,26.85455166148128,40.33181773844039,2025-07-02 06:56:53.942696960,Wet,3.498421722953009,Irrigate
1422,SENSOR_6,Farm D,55.19696940117788,20.970918126822877,40.21330591500868,2025-07-04 02:13:18.648184320,Normal,4.110995138733197,
1423,SENSOR_3,Farm D,22.905939348293757,24.083105414189845,76.1303039921637,2025-07-01 13:37:00.832696576,Dry,3.226813149337421,
1424,SENSOR_4,Farm B,18.519758370121654,23.01880446552622,92.86760915422062,2025-07-05 08:46:46.308118016,Dry,3.245798265419522,Irrigate
1425,SENSOR_9,Farm C,9.280093257849686,20.549114471195907,48.14552449514621,2025-07-02 21:47:49.849852672,Wet,3.564651746911136,Reduce Irrigation
1426,SENSOR_16,Farm D,38.92362619043245,21.100822573098384,41.30219904543677,2025-07-02 09:19:02.663145216,Critical High,3.62299633874318,
1427,SENSOR_8,Farm D,13.972156305456824,18.925555324579506,82.78135400385837,2025-07-07 04:42:03.330977280,Dry,2.677888544441086,Reduce Irrigation
1428,SENSOR_1,Farm D,55.00442375012904,31.9335139442254,58.92593974162202,2025-07-05 22:54:56.341607936,Critical High,3.1809778033694367,Reduce Irrigation
1429,SENSOR_20,Farm C,12.01104805846868,21.65372696323731,60.141169548690726,2025-07-06 00:36:18.268955904,Wet,4.091812582280916,
1430,SENSOR_5,Farm C,49.428499477854025,31.675758613789625,77.14618562424104,2025-07-04 21:31:09.592341504,Wet,3.996367365427016,Reduce Irrigation
1431,SENSOR_2,Farm A,30.97960094661361,21.82826237830155,87.72480149903258,2025-07-06 09:14:40.817506048,Dry,4.093132212247505,Reduce Irrigation
1432,SENSOR_18,Farm B,26.30231413888118,17.35429797131331,86.23780502351495,2025-07-05 19:58:39.451505664,Critical High,3.6847673542245,Reduce Irrigation
1433,SENSOR_3,Farm A,46.51397219916751,21.440026372741897,82.77605616295511,2025-07-04 17:22:56.974945536,Normal,3.3420211338609755,Reduce Irrigation
1434,SENSOR_2,Farm C,4.102388086759836,22.757663380504063,86.78050439248405,2025-07-07 05:27:58.600441344,Wet,3.594316314779305,Irrigate
1435,SENSOR_13,Farm A,54.89002890010666,20.8703652746288,53.63091951964278,2025-07-01 21:51:55.689264640,Critical High,3.45204972070866,Irrigate
1436,SENSOR_12,Farm A,45.37589155129478,21.443795758640675,88.54875359313985,2025-07-07 02:31:26.089456640,Critical Low,3.3791696484340665,Reduce Irrigation
1437,SENSOR_12,Farm D,23.41753436573857,33.860163414948666,33.544290102146704,2025-07-03 08:39:39.496423680,Critical Low,3.941283445213614,Reduce Irrigation
1438,SENSOR_18,Farm D,19.596712894598703,26.69118291795729,87.45633333794039,2025-07-04 05:42:47.489151744,Wet,3.4876263987873557,
1439,SENSOR_18,Farm B,13.157601427542398,23.98910193963521,52.28637473572887,2025-07-01 10:26:53.009408768,Critical High,4.157120676347006,
1440,SENSOR_16,Farm B,58.11184273852655,26.350214549670827,80.94612348723896,2025-07-04 07:39:16.734589952,Dry,3.341823099713712,Irrigate
1441,SENSOR_13,Farm D,31.20939120265821,26.06459664545064,50.18373292006855,2025-07-04 19:26:38.758454272,Normal,4.00804696105329,
1442,SENSOR_7,Farm D,56.59491465656029,33.83472958212155,65.06408510491647,2025-07-07 11:31:52.958367232,Normal,3.808637110679553,Reduce Irrigation
1443,SENSOR_18,Farm A,29.89040235591732,34.027828957733234,40.56822335877873,2025-07-07 07:47:56.357864960,Critical High,3.175601658662732,Irrigate
1444,SENSOR_17,Farm C,41.29164827244124,32.82034531262644,58.13456061267246,2025-07-07 06:20:26.199411456,Critical High,3.3027376045470795,Reduce Irrigation
1445,SENSOR_4,Farm C,37.82327399209534,28.194870946246304,49.33469715749285,2025-07-02 23:51:51.768597248,Wet,3.5914639481555506,
1446,SENSOR_12,Farm D,10.719830467347697,19.25796709528659,54.47579049299392,2025-07-07 10:27:51.623760896,Critical High,3.7593054050283023,
1447,SENSOR_7,Farm A,33.298949658150526,31.882605120764804,37.26290107084313,2025-07-03 17:37:18.127813120,Wet,3.091149293288115,
1448,SENSOR_8,Farm C,36.54618386023751,31.94983043161382,76.31672410841853,2025-07-06 11:20:40.136305408,Dry,3.492555707486957,Irrigate
1449,SENSOR_7,Farm A,40.238827967289005,21.92111686965197,85.3274700118657,2025-07-02 01:57:55.042306304,Critical High,3.3961093457232083,Reduce Irrigation
1450,SENSOR_1,Farm B,40.30667889864539,24.345065611168973,67.32657311100668,2025-07-04 01:58:17.058264320,Critical Low,3.0126915987494263,Irrigate
1451,SENSOR_1,Farm D,53.76752788428734,32.45755177944789,54.25342779925888,2025-07-07 06:16:36.260662528,Critical High,3.1818419236772786,Reduce Irrigation
1452,SENSOR_18,Farm C,41.56411079302859,25.25364125253618,42.73361681663341,2025-07-07 03:07:45.922079488,Normal,3.8544472312059375,Irrigate
1453,SENSOR_20,Farm C,38.80692115161912,25.42450802831812,81.48888580259262,2025-07-05 07:28:13.697966848,Dry,3.558727203492686,
1454,SENSOR_12,Farm C,43.59752920814652,28.74486540779546,64.930659570422,2025-07-06 02:23:12.281704704,Critical Low,3.386746672379059,Irrigate
1455,SENSOR_13,Farm A,31.99569764321486,28.00147726678196,44.65611809792298,2025-07-01 19:21:01.152269824,Normal,3.9341255845265337,Irrigate
1456,SENSOR_18,Farm A,44.804591663176254,25.333092004514757,65.79822256150753,2025-07-05 13:45:31.854529024,Wet,4.070950989621244,
1457,SENSOR_16,Farm B,30.34545069275541,23.664325071930094,86.0762556130624,2025-07-04 20:34:44.249527808,Dry,4.061728796860575,
1458,SENSOR_3,Farm C,56.97350643830757,31.30030746783329,74.07736346380987,2025-07-01 05:16:35.893139456,Critical Low,3.6629098440018337,Irrigate
1459,SENSOR_4,Farm B,22.68953456046441,21.27273162641161,64.17394418583405,2025-07-01 08:51:34.137393664,Normal,3.675815683899153,Irrigate
1460,SENSOR_2,Farm D,39.24541712003463,20.09307775213771,58.15863228750094,2025-07-01 08:04:39.333180416,Critical Low,3.491822880332596,Irrigate
1461,SENSOR_19,Farm D,45.51544551973508,30.68289523463051,67.10862463744357,2025-07-05 14:12:22.628677376,Dry,4.2,Reduce Irrigation
1462,SENSOR_9,Farm B,9.058305060264864,24.074043212079573,81.71124722397822,2025-07-01 13:35:40.476411392,Wet,3.143750620347304,
1463,SENSOR_20,Farm C,20.65304233940294,23.864657998484866,41.25956835583669,2025-07-03 19:39:13.101918976,Normal,3.672265798429167,
1464,SENSOR_18,Farm B,22.608007515177025,21.74425786630248,80.00580792992496,2025-07-03 01:17:21.719200768,Critical Low,3.48900068294208,
1465,SENSOR_13,Farm C,33.420528611425546,28.52997550101947,29.822508494822376,2025-07-04 09:22:42.941791488,Dry,3.988776118738874,Reduce Irrigation
1466,SENSOR_19,Farm C,57.100234430898944,25.76537627488421,76.51907971227692,2025-07-05 11:14:29.074280704,Critical Low,4.045885032765719,
1467,SENSOR_2,Farm B,32.86721539588146,21.87511899862633,89.2907490819087,2025-07-05 07:38:03.271368960,Dry,3.857426110681738,Reduce Irrigation
1468,SENSOR_9,Farm C,23.50188086582163,20.5265211283591,77.75988946113195,2025-07-04 03:34:39.458605824,Critical High,3.1313334463905305,
1469,SENSOR_2,Farm C,48.62968409871132,20.96116656151134,82.38561386173912,2025-07-03 19:05:25.059452928,Normal,3.345727141068897,
1470,SENSOR_18,Farm B,56.748449795763904,23.08105722094949,73.49841409152441,2025-07-03 08:03:37.041352192,Critical High,4.142272890770548,
1471,SENSOR_17,Farm B,7.286208829821579,33.58477822368731,87.49219187966487,2025-07-06 13:00:53.524540928,Critical Low,4.038694728611642,
1472,SENSOR_4,Farm B,20.77789668505024,21.82572528978034,45.9340694098527,2025-07-02 20:57:23.676400640,Critical Low,3.957545152031358,Reduce Irrigation
1473,SENSOR_4,Farm B,11.831287097977448,21.04247837722544,53.93569067312815,2025-07-02 09:06:10.833287680,Wet,3.243728956067224,Reduce Irrigation
1474,SENSOR_8,Farm B,14.474752041395217,19.31633052851052,52.56817450210726,2025-07-05 17:20:59.750782464,Critical High,3.4738356205521392,
1475,SENSOR_19,Farm A,32.50763313357044,35.16870430884439,73.03974579122011,2025-07-03 01:45:02.200825344,Critical High,3.743559821859009,
1476,SENSOR_18,Farm B,18.76091853810894,21.47109382863716,83.16279018577697,2025-07-06 10:32:32.344139008,Critical High,3.792389893724685,Reduce Irrigation
1477,SENSOR_5,Farm D,10.025387361501846,18.00824540194807,48.03640226958069,2025-07-02 20:27:54.891703296,Dry,4.187111906473757,
1478,SENSOR_5,Farm B,8.732241346742086,21.934847012369712,71.66911381873959,2025-07-05 10:29:23.943581440,Dry,3.49075250004308,Irrigate
1479,SENSOR_13,Farm C,30.43219435302856,27.308257396711102,31.7565399889188,2025-06-30 21:34:32.370212096,Dry,3.5321264145180744,Reduce Irrigation
1480,SENSOR_8,Farm D,55.3108293122886,22.180837328443825,69.85287504408561,2025-07-03 06:01:42.905652992,Critical Low,4.037410773656005,
1481,SENSOR_1,Farm B,32.35160031730167,17.008215590350947,67.8132205526178,2025-07-02 23:00:32.820645120,Wet,3.511512326158455,Reduce Irrigation
1482,SENSOR_6,Farm D,44.69091512356993,20.4287049301921,40.58761397904501,2025-07-06 05:30:53.206623488,Critical High,3.633632296932128,Irrigate
1483,SENSOR_19,Farm C,42.23604771374158,22.63226906236076,71.38142693347683,2025-07-07 06:26:59.052403200,Wet,3.0325377180673945,
1484,SENSOR_1,Farm D,54.15457728771604,34.030083474611644,64.167836386512,2025-07-03 18:31:03.469309184,Critical High,3.191983041579277,Reduce Irrigation
1485,SENSOR_14,Farm C,30.05279492181886,31.549112161108138,45.014513918418885,2025-07-06 06:52:02.767284224,Critical High,3.860720076682135,
1486,SENSOR_14,Farm C,54.20327062161492,32.107866062755,73.17768433030413,2025-07-05 10:07:00.754789376,Critical High,3.2076606039756053,Reduce Irrigation
1487,SENSOR_3,Farm C,59.0667966035343,33.93104944652772,68.26189241292148,2025-07-07 06:30:16.391475968,Critical Low,3.3417237647926936,Irrigate
1488,SENSOR_18,Farm D,22.904724581151346,31.13311883475093,46.44373675763836,2025-07-06 04:35:28.116551680,Critical High,3.359867337123029,
1489,SENSOR_16,Farm C,55.68807165234068,30.021720081220053,44.374274718600624,2025-07-01 02:56:34.756696320,Critical Low,3.577294915455265,Irrigate
1490,SENSOR_6,Farm D,49.90377167798906,28.60198853310161,32.84170306110685,2025-07-05 12:22:11.391358976,Normal,4.160750319495192,Reduce Irrigation
1491,SENSOR_4,Farm C,23.986765615895106,27.593131478082057,46.827691941671816,2025-07-04 06:53:26.200124160,Dry,3.868618635807107,Reduce Irrigation
1492,SENSOR_18,Farm C,2.2565302631514186,30.46364656747718,58.32714051298992,2025-06-30 16:49:16.340422144,Critical High,3.2480468141831205,Irrigate
